run_id,type,timestep,recourse,cost
0,CFR (robust),0,1.0,3.714861699104309
0,CFR (robust),1,0.804,3.714861699104309
0,CFR (robust),2,0.712,3.714861699104309
0,CFR (robust),3,0.716,3.714861699104309
0,CFR (robust),4,0.716,3.714861699104309
0,CFR (robust),5,0.736,3.714861699104309
0,CFR (robust),6,0.748,3.714861699104309
0,CFR (robust),7,0.776,3.714861699104309
0,CFR (robust),8,0.664,3.714861699104309
0,CFR (robust),9,0.684,3.714861699104309
0,CFR (robust),10,0.68,3.714861699104309
0,CFR (robust),11,0.692,3.714861699104309
0,CFR (robust),12,0.724,3.714861699104309
0,CFR (robust),13,0.74,3.714861699104309
0,CFR (robust),14,0.736,3.714861699104309
0,CFR (robust),15,0.744,3.714861699104309
0,CFR (robust),16,0.72,3.714861699104309
0,CFR (robust),17,0.716,3.714861699104309
0,CFR (robust),18,0.728,3.714861699104309
0,CFR (robust),19,0.688,3.714861699104309
0,CFR (robust),20,0.732,3.714861699104309
0,CFR (robust),21,0.708,3.714861699104309
0,CFR (robust),22,0.672,3.714861699104309
0,CFR (robust),23,0.72,3.714861699104309
0,CFR (robust),24,0.728,3.714861699104309
0,CFR (robust),25,0.74,3.714861699104309
0,CFR (robust),26,0.736,3.714861699104309
0,CFR (robust),27,0.728,3.714861699104309
0,CFR (robust),28,0.672,3.714861699104309
0,CFR (robust),29,0.672,3.714861699104309
0,CFR (robust),30,0.716,3.714861699104309
0,CFR (robust),31,0.772,3.714861699104309
0,CFR (robust),32,0.748,3.714861699104309
0,CFR (robust),33,0.728,3.714861699104309
0,CFR (robust),34,0.724,3.714861699104309
0,CFR (robust),35,0.72,3.714861699104309
0,CFR (robust),36,0.716,3.714861699104309
0,CFR (robust),37,0.676,3.714861699104309
0,CFR (robust),38,0.708,3.714861699104309
0,CFR (robust),39,0.7,3.714861699104309
0,CFR (robust),40,0.736,3.714861699104309
0,CFR (robust),41,0.72,3.714861699104309
0,CFR (robust),42,0.7,3.714861699104309
0,CFR (robust),43,0.72,3.714861699104309
0,CFR (robust),44,0.74,3.714861699104309
0,CFR (robust),45,0.74,3.714861699104309
0,CFR (robust),46,0.74,3.714861699104309
0,CFR (robust),47,0.744,3.714861699104309
0,CFR (robust),48,0.744,3.714861699104309
0,CFR (robust),49,0.712,3.714861699104309
0,CFR (robust),50,0.736,3.714861699104309
0,SPR (robust),0,1.0,5.042908806800842
0,SPR (robust),1,0.948,5.042908806800842
0,SPR (robust),2,0.872,5.042908806800842
0,SPR (robust),3,0.884,5.042908806800842
0,SPR (robust),4,0.892,5.042908806800842
0,SPR (robust),5,0.888,5.042908806800842
0,SPR (robust),6,0.868,5.042908806800842
0,SPR (robust),7,0.932,5.042908806800842
0,SPR (robust),8,0.836,5.042908806800842
0,SPR (robust),9,0.86,5.042908806800842
0,SPR (robust),10,0.872,5.042908806800842
0,SPR (robust),11,0.896,5.042908806800842
0,SPR (robust),12,0.916,5.042908806800842
0,SPR (robust),13,0.892,5.042908806800842
0,SPR (robust),14,0.856,5.042908806800842
0,SPR (robust),15,0.864,5.042908806800842
0,SPR (robust),16,0.852,5.042908806800842
0,SPR (robust),17,0.88,5.042908806800842
0,SPR (robust),18,0.908,5.042908806800842
0,SPR (robust),19,0.876,5.042908806800842
0,SPR (robust),20,0.868,5.042908806800842
0,SPR (robust),21,0.868,5.042908806800842
0,SPR (robust),22,0.88,5.042908806800842
0,SPR (robust),23,0.88,5.042908806800842
0,SPR (robust),24,0.88,5.042908806800842
0,SPR (robust),25,0.888,5.042908806800842
0,SPR (robust),26,0.912,5.042908806800842
0,SPR (robust),27,0.868,5.042908806800842
0,SPR (robust),28,0.88,5.042908806800842
0,SPR (robust),29,0.892,5.042908806800842
0,SPR (robust),30,0.86,5.042908806800842
0,SPR (robust),31,0.912,5.042908806800842
